id,listing_url,name,host_identity_verified,room_type,accommodates,bedrooms,amenities,price,minimum_nights,number_of_reviews,last_review,review_scores_rating,instant_bookable,region_name,region_parent_name
692956,https://www.airbnb.com/rooms/692956,Studio Apartment  Ideal for visiting Dublin,t,Entire home/apt,2,1,"[""Hangers"", ""Single level home"", ""Bed linens"", ""Hot water"", ""Pack \u2019n Play/travel crib"", ""Wifi"", ""TV"", ""Shampoo"", ""Lockbox"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Stove"", ""Washer"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Room-darkening shades"", ""Hair dryer"", ""Free street parking"", ""Dryer"", ""Private entrance"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Laptop-friendly workspace"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dishes and silverware""]",$47.00 ,2,265,19-03-20,92,f,Dún Laoghaire LEA-7,Dun Laoghaire-rathdown County Council
690119,https://www.airbnb.com/rooms/690119,Extensively Modernised Georgian House near Everything,t,Entire home/apt,4,2,"[""Full kitchen"", ""Coffee maker"", ""Pack \u2019n Play/travel crib"", ""Wifi"", ""TV"", ""Bathroom essentials"", ""High chair"", ""Dishwasher"", ""Bedroom comforts"", ""Iron"", ""Washer"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Hair dryer"", ""Free street parking"", ""Dryer"", ""Heating"", ""Pets allowed"", ""Fire extinguisher"", ""Smoke alarm"", ""Children\u2019s books and toys""]",$285.00 ,5,209,18-08-20,98,t,Dundrum LEA-7,Dun Laoghaire-rathdown County Council
687341,https://www.airbnb.com/rooms/687341,"Willowbrook Bed & Breakfast, Nenagh, Co.Tipperary",f,Private room,3,1,"[""Breakfast"", ""Hangers"", ""Hot water"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Building staff"", ""First aid kit"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Hair dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Lock on bedroom door"", ""Laptop-friendly workspace""]",$43.00 ,1,68,04-12-19,99,f,Nenagh LEA-5,Tipperary County Council
686015,https://www.airbnb.com/rooms/686015,Traditional Style 2 Bedroom Country Cottage,t,Entire home/apt,4,2,"[""High chair"", ""Heating"", ""Cable TV"", ""Kitchen"", ""Stair gates"", ""Fireplace guards"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Hair dryer"", ""Crib"", ""Carbon monoxide alarm"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Iron"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm"", ""Bathtub""]",$107.00 ,3,15,22-07-19,87,f,Callan-Thomastown LEA-6,Kilkenny County Council
681875,https://www.airbnb.com/rooms/681875,"Cosy Double Room, Donnybrook, Near Centre, Dublin4",f,Private room,1,1,"[""Dishes and silverware"", ""Refrigerator"", ""Washer"", ""Microwave"", ""Hot water"", ""Iron"", ""Oven"", ""Indoor fireplace"", ""Shampoo"", ""Extra pillows and blankets"", ""Patio or balcony"", ""Smoke alarm"", ""Hangers"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Stove"", ""Dishwasher"", ""Hair dryer"", ""Coffee maker"", ""Dryer"", ""Wifi"", ""Single level home"", ""Paid parking on premises"", ""Elevator"", ""Cooking basics"", ""Bed linens"", ""Paid parking off premises""]",$38.00 ,6,25,13-07-20,96,f,Pembroke LEA-5,Dublin City Council
676049,https://www.airbnb.com/rooms/676049,"Baltrasna Lodge, Ashbourne, Co. Meath, A84P573.",f,Private room,3,1,"[""Essentials"", ""Breakfast"", ""Carbon monoxide alarm"", ""Cable TV"", ""Hair dryer"", ""Hangers"", ""Free street parking"", ""Bed linens"", ""Heating"", ""Indoor fireplace"", ""Hot water"", ""Coffee maker"", ""Smoke alarm"", ""Host greets you"", ""Garden or backyard"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Iron"", ""Patio or balcony""]",$45.00 ,1,69,27-12-19,96,f,Ashbourne LEA-6,Meath County Council
668817,https://www.airbnb.com/rooms/668817,Traditional Style 3 Bedroom Country Cottage,t,Entire home/apt,6,3,"[""High chair"", ""Heating"", ""Long term stays allowed"", ""Host greets you"", ""Luggage dropoff allowed"", ""Kitchen"", ""Pack \u2019n Play/travel crib"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water"", ""Crib"", ""Carbon monoxide alarm"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm"", ""Iron""]",$220.00 ,3,3,20-01-20,100,f,Callan-Thomastown LEA-6,Kilkenny County Council
665500,https://www.airbnb.com/rooms/665500,Cosy Home in Killorglin-Ring Of Kerry-nearby Golf,t,Entire home/apt,8,3,"[""Shampoo"", ""Garden or backyard"", ""High chair"", ""Bed linens"", ""Heating"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Host greets you"", ""Cable TV"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dishes and silverware"", ""Dishwasher"", ""Pack \u2019n Play/travel crib"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Private entrance"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Crib"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Babysitter recommendations"", ""Laptop-friendly workspace"", ""Children\u2019s dinnerware"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Iron"", ""Free street parking"", ""Free parking on premises"", ""Stove"", ""Microwave"", ""First aid kit"", ""Oven"", ""Bathtub""]",$207.00 ,2,71,23-08-20,96,t,Kenmare LEA-6,Kerry County Council
663920,https://www.airbnb.com/rooms/663920,Dingle Peninsula House,f,Entire home/apt,10,4,"[""Shampoo"", ""Free parking on premises"", ""Hangers"", ""Washer"", ""Essentials"", ""Fire extinguisher"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Heating"", ""Laptop-friendly workspace"", ""Private entrance"", ""Hair dryer"", ""Smoke alarm"", ""Iron"", ""Kitchen""]",$94.00 ,7,11,01-08-20,95,f,Corca Dhuibhne LEA-3,Kerry County Council
663649,https://www.airbnb.com/rooms/663649,"Luxury Cottage in the Woods, Kerry",t,Entire home/apt,8,4,"[""Garden or backyard"", ""Patio or balcony"", ""Free parking on premises"", ""Hangers"", ""Dryer"", ""Washer"", ""Essentials"", ""Bed linens"", ""Indoor fireplace"", ""Wifi"", ""Heating"", ""TV"", ""Hair dryer"", ""Extra pillows and blankets"", ""Hot water"", ""BBQ grill"", ""Cable TV"", ""Iron"", ""Kitchen""]",$214.00 ,4,161,25-08-20,99,f,Kenmare LEA-6,Kerry County Council
659432,https://www.airbnb.com/rooms/659432,Ninorc house in beautiful Bantry,f,Entire home/apt,8,5,"[""Dishes and silverware"", ""Free street parking"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Washer"", ""Dryer"", ""Essentials"", ""Fire extinguisher"", ""Indoor fireplace"", ""Wifi"", ""Heating"", ""TV"", ""Microwave"", ""Coffee maker"", ""First aid kit"", ""Smoke alarm"", ""Kitchen""]",$120.00 ,3,58,15-08-20,93,f,Bantry-West Cork LEA-4,Cork County Council
656969,https://www.airbnb.com/rooms/656969,Copper Beech Farm  Kinsale,t,Entire home/apt,5,2,"[""Hangers"", ""Bed linens"", ""Hot water"", ""Indoor fireplace"", ""Pack \u2019n Play/travel crib"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Stove"", ""First aid kit"", ""High chair"", ""Dishwasher"", ""Iron"", ""Washer"", ""Essentials"", ""Carbon monoxide alarm"", ""Crib"", ""Room-darkening shades"", ""Hair dryer"", ""Dryer"", ""Heating"", ""Fireplace guards"", ""Fire extinguisher"", ""Smoke alarm"", ""Stair gates"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$89.00 ,3,18,29-06-19,98,f,Bandon - Kinsale LEA-6,Cork County Council
654589,https://www.airbnb.com/rooms/654589,City Centre Apartment | TEMPLE BAR | DUBLIN CASTLE,t,Entire home/apt,5,2,"[""Shampoo"", ""Single level home"", ""Bed linens"", ""Heating"", ""Long term stays allowed"", ""Host greets you"", ""Dishes and silverware"", ""Kitchen"", ""Dishwasher"", ""Dryer"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Laptop-friendly workspace"", ""Paid parking off premises"", ""Coffee maker"", ""Elevator"", ""Stove"", ""Fire extinguisher"", ""Oven""]",$172.00 ,3,469,24-07-20,96,f,South East Inner City LEA-5,Dublin City Council
653109,https://www.airbnb.com/rooms/653109,LAKEVIEW: country two bed house,t,Private room,4,1,"[""Bathtub"", ""Hangers"", ""Babysitter recommendations"", ""Bed linens"", ""Hot water"", ""Indoor fireplace"", ""Coffee maker"", ""Lake access"", ""Pack \u2019n Play/travel crib"", ""Baby bath"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Children\u2019s dinnerware"", ""Kitchen"", ""Microwave"", ""Private living room"", ""First aid kit"", ""High chair"", ""Dishwasher"", ""Washer"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Crib"", ""Room-darkening shades"", ""Hair dryer"", ""Dryer"", ""Private entrance"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Stair gates"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Lock on bedroom door"", ""Laptop-friendly workspace"", ""Long term stays allowed"", ""Children\u2019s books and toys"", ""Air conditioning"", ""Extra pillows and blankets"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware""]",$135.00 ,2,0,,,f,Ballybay-Clones LEA-5,Monaghan County Council
652386,https://www.airbnb.com/rooms/652386,"""The Cobbler"" Rosscarbery Holiday Cottage",t,Entire home/apt,6,3,"[""Shampoo"", ""Garden or backyard"", ""High chair"", ""Bed linens"", ""Heating"", ""Extra pillows and blankets"", ""Kitchen"", ""Dishes and silverware"", ""Dishwasher"", ""Pack \u2019n Play/travel crib"", ""Washer"", ""Dryer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Private entrance"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Crib"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Lockbox"", ""Patio or balcony"", ""Free street parking"", ""Free parking on premises"", ""Stove"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Oven"", ""Iron""]",$120.00 ,6,9,20-07-19,98,f,Skibbereen-West Cork LEA-5,Cork County Council
652198,https://www.airbnb.com/rooms/652198,Romantic Family Friendly  Wicklow Retreat,f,Entire home/apt,8,4,"[""Hangers"", ""Hot water"", ""Indoor fireplace"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Stove"", ""Dishwasher"", ""Iron"", ""Washer"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Private entrance"", ""Heating"", ""Laptop-friendly workspace"", ""Oven"", ""Refrigerator"", ""Dishes and silverware""]",$114.00 ,5,4,22-06-18,85,f,Baltinglass LEA-6,Wicklow County Council
650304,https://www.airbnb.com/rooms/650304,Cottage on Galway Bay B&B  Kinvara,t,Private room,9,5,"[""Shampoo"", ""Breakfast"", ""Garden or backyard"", ""Bed linens"", ""Heating"", ""Extra pillows and blankets"", ""Host greets you"", ""Luggage dropoff allowed"", ""Pack \u2019n Play/travel crib"", ""Dryer"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Room-darkening shades"", ""Carbon monoxide alarm"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Beachfront"", ""Lock on bedroom door"", ""Free street parking"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm"", ""Iron""]",$60.00 ,1,251,03-08-20,95,f,Gort-Kinvara LEA-5,Galway County Council
649677,https://www.airbnb.com/rooms/649677,1br-Apt on stunning Connemara Coast,t,Entire home/apt,3,1,"[""Free parking on premises"", ""Heating"", ""Kitchen""]",$50.00 ,3,48,19-08-20,89,f,Conamara North LEA-4,Galway County Council
647111,https://www.airbnb.com/rooms/647111,Skibbereen: the end of the rainbow,t,Entire home/apt,4,2,"[""Shampoo"", ""Breakfast"", ""Garden or backyard"", ""High chair"", ""Heating"", ""Long term stays allowed"", ""Host greets you"", ""Cable TV"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dishes and silverware"", ""Dishwasher"", ""Pack \u2019n Play/travel crib"", ""Washer"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Room-darkening shades"", ""Crib"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Patio or balcony"", ""Free parking on premises"", ""Stove"", ""Fire extinguisher"", ""First aid kit"", ""Oven"", ""Iron""]",$88.00 ,5,165,22-08-20,98,f,Bantry-West Cork LEA-4,Cork County Council
645954,https://www.airbnb.com/rooms/645954,Victorian Home in Galway Centre [Sleeps 10],t,Entire home/apt,10,5,"[""Shampoo"", ""Garden or backyard"", ""Bed linens"", ""Heating"", ""Extra pillows and blankets"", ""BBQ grill"", ""Kitchen"", ""Stair gates"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Private entrance"", ""Hair dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Iron"", ""Patio or balcony"", ""Free street parking"", ""Ethernet connection"", ""First aid kit"", ""Smoke alarm"", ""Bathtub""]",$900.00 ,5,40,05-04-18,98,f,Galway City Central LEA-6,Galway City Council
645494,https://www.airbnb.com/rooms/645494,"Modern 3 bedroom house in Kilkelly, Co. Mayo",f,Entire home/apt,4,3,"[""Shampoo"", ""Garden or backyard"", ""Heating"", ""Dishes and silverware"", ""Kitchen"", ""Dryer"", ""Washer"", ""Private entrance"", ""TV"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Oven"", ""Cooking basics"", ""Hangers"", ""Essentials"", ""Coffee maker"", ""Patio or balcony"", ""Free parking on premises"", ""Stove"", ""Microwave"", ""Refrigerator"", ""Iron""]",$40.00 ,3,10,09-08-18,100,f,Swinford LEA-4,Mayo County Council
644661,https://www.airbnb.com/rooms/644661,Galway Bay Sea View Apartments,t,Entire home/apt,4,2,"[""Shampoo"", ""High chair"", ""Heating"", ""Cable TV"", ""Dishes and silverware"", ""Kitchen"", ""Pack \u2019n Play/travel crib"", ""Washer"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Lockbox"", ""Beachfront"", ""Coffee maker"", ""Elevator"", ""Patio or balcony"", ""Free street parking"", ""Free parking on premises"", ""Stove"", ""Fire extinguisher"", ""Microwave"", ""Oven"", ""Iron""]",$211.00 ,2,68,01-07-20,88,f,Galway City West LEA-6,Galway City Council
643000,https://www.airbnb.com/rooms/643000,West Cork: coastguard cottage on Glandore Harbour.,f,Entire home/apt,4,2,"[""Shampoo"", ""Dishes and silverware"", ""Free street parking"", ""Hangers"", ""Washer"", ""Essentials"", ""Host greets you"", ""Indoor fireplace"", ""Private entrance"", ""Heating"", ""Hair dryer"", ""Hot water"", ""Refrigerator"", ""Iron"", ""Kitchen""]",$70.00 ,3,118,27-08-20,96,f,Skibbereen-West Cork LEA-5,Cork County Council
641880,https://www.airbnb.com/rooms/641880,Double room w shower by city centre,t,Private room,2,1,"[""Shampoo"", ""Dryer"", ""Washer"", ""Essentials"", ""Wifi"", ""TV"", ""Heating"", ""Cable TV"", ""Elevator"", ""Kitchen""]",$85.00 ,2,46,19-09-16,91,f,South West Inner City LEA-5,Dublin City Council
637185,https://www.airbnb.com/rooms/637185,"Quiet, cozy, beautiful 1bdrm!",t,Entire home/apt,2,1,"[""Wifi"", ""Host greets you"", ""Kitchen"", ""Heating"", ""Washer"", ""Elevator"", ""TV"", ""Cable TV""]",$101.00 ,7,158,13-10-18,90,f,North Inner City LEA-7,Dublin City Council
635581,https://www.airbnb.com/rooms/635581,Large Dbl Room Near City & Airport,t,Private room,2,1,"[""Essentials"", ""Breakfast"", ""Kitchen"", ""Cable TV"", ""Carbon monoxide alarm"", ""Laptop-friendly workspace"", ""Hair dryer"", ""Hangers"", ""Dryer"", ""Iron"", ""Heating"", ""Indoor fireplace"", ""Hot water"", ""Smoke alarm"", ""Host greets you"", ""First aid kit"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Washer""]",$36.43 ,2,19,14-03-20,99,f,Cork City South East LEA-6,Cork City Council
632699,https://www.airbnb.com/rooms/632699,Beachfront Seashells B+B; Sleeps 4,f,Hotel room,4,1,"[""Shampoo"", ""Breakfast"", ""Free street parking"", ""Carbon monoxide alarm"", ""Hangers"", ""Dryer"", ""Washer"", ""Essentials"", ""Host greets you"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Heating"", ""Laptop-friendly workspace"", ""Hair dryer"", ""Hot water"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Iron""]",$65.00 ,1,43,18-07-20,97,t,New Ross LEA-6,Wexford County Council
632687,https://www.airbnb.com/rooms/632687,Beachfront Seashells B+B Triple,f,Hotel room,3,1,"[""Shampoo"", ""Breakfast"", ""Free street parking"", ""Carbon monoxide alarm"", ""Hangers"", ""Dryer"", ""Washer"", ""Essentials"", ""Host greets you"", ""Fire extinguisher"", ""Wifi"", ""TV"", ""Heating"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Iron""]",$50.00 ,1,39,12-07-20,98,t,New Ross LEA-6,Wexford County Council
614018,https://www.airbnb.com/rooms/614018,Glen Gat - Double room,f,Private room,2,1,"[""Breakfast"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Pack \u2019n Play/travel crib"", ""Wifi"", ""TV"", ""Ethernet connection"", ""Private living room"", ""First aid kit"", ""High chair"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Hair dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Lock on bedroom door"", ""Laptop-friendly workspace"", ""Extra pillows and blankets"", ""Paid parking on premises""]",$90.00 ,1,61,11-11-18,95,t,Dundalk South LEA-7,Louth County Council
613273,https://www.airbnb.com/rooms/613273,Birch Room (double) on organic rural smallholding,t,Private room,6,3,"[""Breakfast"", ""Hangers"", ""Hot water"", ""Indoor fireplace"", ""Coffee maker"", ""Pack \u2019n Play/travel crib"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Patio or balcony"", ""Microwave"", ""Stove"", ""First aid kit"", ""Iron"", ""Washer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Garden or backyard"", ""Lock on bedroom door"", ""Laptop-friendly workspace"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$50.00 ,2,110,02-04-20,98,f,Nenagh LEA-5,Tipperary County Council
610233,https://www.airbnb.com/rooms/610233,"Perfect City Centre Apartment, Sleeps 4 - Dublin",t,Entire home/apt,4,2,"[""Shampoo"", ""Garden or backyard"", ""High chair"", ""Bed linens"", ""Heating"", ""Cable TV"", ""Dishes and silverware"", ""Kitchen"", ""Dishwasher"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Private entrance"", ""Hot water"", ""Crib"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Lockbox"", ""Free parking on premises"", ""Stove"", ""Microwave"", ""Oven"", ""Iron""]",$150.00 ,2,61,23-03-19,96,f,North Inner City LEA-7,Dublin City Council
608790,https://www.airbnb.com/rooms/608790,INCREDIBLE Ocean View - The Youghal,t,Entire home/apt,4,2,"[""Bathtub"", ""Hangers"", ""Hot water"", ""Coffee maker"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Lockbox"", ""Patio or balcony"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Stove"", ""First aid kit"", ""Dishwasher"", ""Washer"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Free street parking"", ""Dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Long term stays allowed"", ""Beachfront"", ""Oven"", ""Refrigerator"", ""Dishes and silverware""]",$86.00 ,1,91,05-06-20,89,t,Midleton LEA-7,Cork County Council
608412,https://www.airbnb.com/rooms/608412,Beautiful home in Salthill Galway,t,Private room,2,1,"[""Shampoo"", ""Breakfast"", ""Garden or backyard"", ""Bed linens"", ""Heating"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""BBQ grill"", ""Cable TV"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Kitchen"", ""Dishwasher"", ""Pack \u2019n Play/travel crib"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Room-darkening shades"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Private living room"", ""Refrigerator"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Lockbox"", ""Beachfront"", ""Coffee maker"", ""Lock on bedroom door"", ""Patio or balcony"", ""Free street parking"", ""Free parking on premises"", ""Stove"", ""Microwave"", ""First aid kit"", ""Oven"", ""Iron""]",$48.00 ,2,287,31-10-19,97,f,Galway City West LEA-6,Galway City Council
